filename,heuristic_label,heuristic_confidence,heur_score_belly_pain,heur_score_burping,heur_score_discomfort,heur_score_hungry,heur_score_tired
synth_trainval_Infantcry_4434.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_4439.wav,belly_pain,0.3809523809160998,4.0,3.0,0.0,2.0,1.5
synth_trainval_Infantcry_444.wav,belly_pain,0.5833333332847223,7.0,3.0,1.0,0.5,0.5
synth_trainval_Infantcry_4437.wav,hungry,0.3199999999744,3.5,0.0,3.5,4.0,1.5
synth_trainval_Infantcry_4441.wav,belly_pain,0.5384615384201183,7.0,3.0,1.0,0.5,1.5
synth_trainval_Infantcry_4443.wav,belly_pain,0.28571428568707485,3.0,3.0,1.0,2.0,1.5
synth_trainval_Infantcry_4446.wav,burping,0.33333333330555553,3.0,4.0,2.5,2.0,0.5
synth_trainval_Infantcry_4445.wav,belly_pain,0.29999999997,3.0,2.0,2.5,1.0,1.5
synth_trainval_Infantcry_4440.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4442.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_4449.wav,tired,0.3103448275648038,4.0,3.0,1.0,2.0,4.5
synth_trainval_Infantcry_4444.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_4447.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4448.wav,belly_pain,0.3809523809160998,4.0,1.5,2.0,2.5,0.5
synth_trainval_Infantcry_445.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4452.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_4451.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4450.wav,belly_pain,0.29999999997,3.0,2.0,2.5,1.0,1.5
synth_trainval_Infantcry_4453.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4456.wav,burping,0.3333333333131313,4.0,5.5,0.0,2.0,5.0
synth_trainval_Infantcry_4454.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_446.wav,belly_pain,0.29629629627434845,4.0,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_4455.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_4461.wav,belly_pain,0.3793103448014269,5.5,3.0,2.5,0.5,3.0
synth_trainval_Infantcry_4463.wav,belly_pain,0.249999999984375,4.0,4.0,2.5,2.0,3.5
synth_trainval_Infantcry_4459.wav,belly_pain,0.5384615384201183,7.0,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_4457.wav,belly_pain,0.4482758620380499,6.5,2.5,0.5,4.5,0.5
synth_trainval_Infantcry_4458.wav,hungry,0.39999999997333335,2.5,1.5,3.0,6.0,2.0
synth_trainval_Infantcry_4460.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4467.wav,belly_pain,0.347826086926276,4.0,3.0,2.5,2.0,0.0
synth_trainval_Infantcry_4468.wav,belly_pain,0.5833333332847223,7.0,4.0,0.0,0.5,0.5
synth_trainval_Infantcry_4462.wav,discomfort,0.260869565194707,2.5,2.0,3.0,1.0,3.0
synth_trainval_Infantcry_4470.wav,belly_pain,0.347826086926276,4.0,3.0,2.5,2.0,0.0
synth_trainval_Infantcry_4464.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_4466.wav,burping,0.29999999998,3.5,4.5,0.5,4.5,2.0
synth_trainval_Infantcry_4465.wav,belly_pain,0.45833333329513887,5.5,1.5,2.0,2.5,0.5
synth_trainval_Infantcry_4473.wav,belly_pain,0.347826086926276,4.0,3.0,2.5,2.0,0.0
synth_trainval_Infantcry_4469.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_447.wav,belly_pain,0.3043478260604915,3.5,2.5,1.0,2.5,2.0
synth_trainval_Infantcry_4477.wav,belly_pain,0.4827586206563615,7.0,3.0,1.0,0.5,3.0
synth_trainval_Infantcry_4471.wav,tired,0.3103448275648038,2.5,2.0,3.0,2.5,4.5
synth_trainval_Infantcry_4472.wav,belly_pain,0.49999999996153843,6.5,0.0,1.5,4.5,0.5
synth_trainval_Infantcry_4474.wav,hungry,0.4799999999616,2.5,0.0,2.5,6.0,1.5
synth_trainval_Infantcry_4478.wav,tired,0.26470588233737025,4.0,4.0,2.5,2.0,4.5
synth_trainval_Infantcry_448.wav,tired,0.3103448275648038,3.5,3.0,1.0,2.5,4.5
synth_trainval_Infantcry_4475.wav,belly_pain,0.3043478260604915,3.5,2.0,2.0,2.5,1.5
synth_trainval_Infantcry_4476.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_4482.wav,belly_pain,0.3548387096545265,5.5,4.5,1.5,0.5,3.5
synth_trainval_Infantcry_4485.wav,belly_pain,0.3666666666422222,5.5,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_4479.wav,hungry,0.37499999996875,2.5,2.0,1.5,4.5,1.5
synth_trainval_Infantcry_4480.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4481.wav,burping,0.260869565194707,2.5,3.0,3.0,1.0,2.0
synth_trainval_Infantcry_4483.wav,hungry,0.521739130389414,2.5,0.0,1.5,6.0,1.5
synth_trainval_Infantcry_4484.wav,belly_pain,0.347826086926276,4.0,1.5,3.0,2.5,0.5
synth_trainval_Infantcry_4486.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_4487.wav,burping,0.33333333330864195,3.5,4.5,1.0,2.5,2.0
synth_trainval_Infantcry_4488.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_4489.wav,belly_pain,0.4482758620380499,6.5,2.5,0.5,4.5,0.5
synth_trainval_Infantcry_4492.wav,belly_pain,0.3666666666422222,5.5,0.0,4.0,2.5,3.0
synth_trainval_Infantcry_449.wav,hungry,0.34615384612721894,2.5,2.0,2.5,4.5,1.5
synth_trainval_Infantcry_4490.wav,belly_pain,0.45833333329513887,5.5,1.5,2.0,2.5,0.5
synth_trainval_Infantcry_4491.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_4494.wav,hungry,0.30769230766863903,3.5,2.5,1.0,4.0,2.0
synth_trainval_Infantcry_4493.wav,belly_pain,0.5833333332847223,7.0,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_4495.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_4497.wav,belly_pain,0.3043478260604915,3.5,2.5,1.0,2.5,2.0
synth_trainval_Infantcry_4496.wav,belly_pain,0.4482758620380499,6.5,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_451.wav,belly_pain,0.4827586206563615,7.0,3.0,1.0,0.5,3.0
synth_trainval_Infantcry_4498.wav,hungry,0.4137931034197384,3.5,1.5,3.0,6.0,0.5
synth_trainval_Infantcry_452.wav,belly_pain,0.45161290319667013,7.0,4.5,0.0,0.5,3.5
synth_trainval_Infantcry_4499.wav,burping,0.31578947365096954,0.0,3.0,2.0,2.5,2.0
synth_trainval_Infantcry_45.wav,belly_pain,0.29999999997,3.0,2.0,2.5,1.0,1.5
synth_trainval_Infantcry_450.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_454.wav,tired,0.37499999996875,1.5,3.0,1.0,2.0,4.5
synth_trainval_Infantcry_453.wav,burping,0.2307692307514793,2.5,3.0,2.5,2.0,3.0
synth_trainval_Infantcry_456.wav,belly_pain,0.347826086926276,4.0,3.0,2.5,2.0,0.0
synth_trainval_Infantcry_457.wav,belly_pain,0.5384615384201183,7.0,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_455.wav,belly_pain,0.5384615384201183,7.0,1.5,3.0,1.0,0.5
synth_trainval_Infantcry_458.wav,hungry,0.3749999999765625,2.5,2.5,3.0,6.0,2.0
synth_trainval_Infantcry_460.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_461.wav,belly_pain,0.5238095237596372,5.5,3.0,1.5,0.5,0.0
synth_trainval_Infantcry_46.wav,burping,0.37499999996875,3.5,4.5,1.0,1.0,2.0
synth_trainval_Infantcry_459.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_466.wav,belly_pain,0.5185185184801098,7.0,5.5,0.0,0.5,0.5
synth_trainval_Infantcry_462.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_463.wav,discomfort,0.260869565194707,2.5,2.0,3.0,2.5,1.5
synth_trainval_Infantcry_464.wav,hungry,0.30769230766863903,3.5,2.5,2.5,4.0,0.5
synth_trainval_Infantcry_465.wav,belly_pain,0.30769230766863903,4.0,2.5,2.0,2.5,2.0
synth_trainval_Infantcry_467.wav,belly_pain,0.3043478260604915,3.5,2.0,2.0,2.5,1.5
synth_trainval_Infantcry_469.wav,belly_pain,0.40624999997460937,6.5,1.5,3.0,4.5,0.5
synth_trainval_Infantcry_470.wav,belly_pain,0.3666666666422222,5.5,1.0,3.0,2.5,3.0
synth_trainval_Infantcry_468.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_472.wav,tired,0.33333333330864195,4.0,1.0,1.5,2.5,4.5
synth_trainval_Infantcry_473.wav,tired,0.37499999996875,1.0,4.0,1.5,1.0,4.5
synth_trainval_Infantcry_47.wav,hungry,0.34285714283755103,3.5,1.5,1.5,6.0,5.0
synth_trainval_Infantcry_471.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_474.wav,discomfort,0.260869565194707,2.5,2.0,3.0,2.5,1.5
synth_trainval_Infantcry_475.wav,belly_pain,0.2799999999776,3.5,3.5,1.0,2.5,2.0
synth_trainval_Infantcry_476.wav,hungry,0.32142857140561226,2.5,3.0,2.5,4.5,1.5
synth_trainval_Infantcry_477.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_48.wav,tired,0.2857142856979592,4.0,4.0,2.5,2.0,5.0
synth_trainval_Infantcry_478.wav,hungry,0.33333333330864195,2.5,3.0,1.5,4.5,2.0
synth_trainval_Infantcry_482.wav,burping,0.31578947365096954,1.5,3.0,1.5,2.0,1.5
synth_trainval_Infantcry_479.wav,belly_pain,0.260869565194707,3.0,3.0,1.5,1.0,3.0
synth_trainval_Infantcry_480.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_483.wav,burping,0.3103448275648038,3.5,4.5,2.0,2.5,2.0
synth_trainval_Infantcry_481.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_484.wav,belly_pain,0.3448275861831153,5.0,2.5,2.5,4.0,0.5
synth_trainval_Infantcry_485.wav,hungry,0.44444444441152264,3.5,1.5,2.0,6.0,0.5
synth_trainval_Infantcry_486.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_490.wav,burping,0.3333333332962963,1.5,3.0,1.0,2.0,1.5
synth_trainval_Infantcry_49.wav,tired,0.29999999998,4.0,3.0,1.5,2.0,4.5
synth_trainval_Infantcry_487.wav,burping,0.29999999998,3.5,4.5,0.5,4.5,2.0
synth_trainval_Infantcry_492.wav,burping,0.399999999968,1.5,5.0,1.0,0.5,4.5
synth_trainval_Infantcry_489.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_488.wav,tired,0.2777777777623457,2.5,4.5,1.5,4.5,5.0
synth_trainval_Infantcry_491.wav,belly_pain,0.2916666666423611,3.5,2.0,1.0,2.5,3.0
synth_trainval_Infantcry_493.wav,hungry,0.2812499999824219,2.5,3.0,2.5,4.5,3.5
synth_trainval_Infantcry_494.wav,belly_pain,0.3448275861831153,5.0,2.5,2.5,4.0,0.5
synth_trainval_Infantcry_497.wav,belly_pain,0.5833333332847223,7.0,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_495.wav,tired,0.34615384612721894,2.5,0.0,2.0,4.0,4.5
synth_trainval_Infantcry_498.wav,belly_pain,0.4074074073772291,5.5,3.0,1.5,0.5,3.0
synth_trainval_Infantcry_499.wav,belly_pain,0.3809523809160998,4.0,3.0,1.5,2.0,0.0
synth_trainval_Infantcry_496.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_50.wav,tired,0.2903225806264308,4.0,4.0,1.0,2.0,4.5
synth_trainval_Infantcry_505.wav,burping,0.24999999997916666,1.5,3.0,2.5,2.0,3.0
synth_trainval_Infantcry_504.wav,belly_pain,0.33333333330555553,4.0,3.0,1.5,2.0,1.5
synth_trainval_Infantcry_502.wav,hungry,0.39999999997333335,2.5,0.0,3.0,6.0,3.5
synth_trainval_Infantcry_503.wav,belly_pain,0.28571428568707485,3.0,2.0,3.0,1.0,1.5
synth_trainval_Infantcry_500.wav,burping,0.37499999996875,3.5,4.5,1.0,1.0,2.0
synth_trainval_Infantcry_501.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_507.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_506.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_509.wav,hungry,0.33333333330555553,3.5,1.5,2.5,4.0,0.5
synth_trainval_Infantcry_508.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_510.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_512.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_51.wav,belly_pain,0.6190476189886621,6.5,1.5,1.0,1.0,0.5
synth_trainval_Infantcry_511.wav,hungry,0.3749999999765625,5.0,2.5,2.0,6.0,0.5
synth_trainval_Infantcry_516.wav,hungry,0.30769230766863903,3.5,2.5,1.0,4.0,2.0
synth_trainval_Infantcry_514.wav,hungry,0.3749999999765625,5.0,2.5,2.0,6.0,0.5
synth_trainval_Infantcry_515.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_513.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_517.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_518.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_523.wav,burping,0.347826086926276,1.5,4.0,3.5,2.0,0.5
synth_trainval_Infantcry_522.wav,burping,0.29629629627434845,1.5,4.0,2.5,2.0,3.5
synth_trainval_Infantcry_521.wav,burping,0.41666666663194446,4.0,5.0,1.0,0.5,1.5
synth_trainval_Infantcry_524.wav,burping,0.49999999995833333,2.5,6.0,1.0,0.5,2.0
synth_trainval_Infantcry_519.wav,belly_pain,0.5652173912551984,6.5,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_520.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_52.wav,belly_pain,0.5238095237596372,5.5,1.5,2.0,1.0,0.5
synth_trainval_Infantcry_53.wav,discomfort,0.2777777777469136,1.5,1.0,2.5,2.5,1.5
synth_trainval_Infantcry_525.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_526.wav,belly_pain,0.5833333332847223,7.0,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_527.wav,belly_pain,0.24999999998214287,3.5,3.0,3.0,2.5,2.0
synth_trainval_Infantcry_530.wav,belly_pain,0.4074074073772291,5.5,3.0,1.5,0.5,3.0
synth_trainval_Infantcry_528.wav,belly_pain,0.5652173912551984,6.5,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_529.wav,belly_pain,0.549999999945,5.5,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_535.wav,belly_pain,0.29629629627434845,4.0,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_532.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_531.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_533.wav,burping,0.29999999998,3.5,4.5,0.5,4.5,2.0
synth_trainval_Infantcry_534.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_540.wav,belly_pain,0.347826086926276,4.0,3.0,2.5,2.0,0.0
synth_trainval_Infantcry_536.wav,hungry,0.33333333330555553,3.5,1.5,2.5,4.0,0.5
synth_trainval_Infantcry_537.wav,hungry,0.4285714285408163,3.5,0.0,4.0,6.0,0.5
synth_trainval_Infantcry_539.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_538.wav,belly_pain,0.2727272727024793,3.0,0.0,2.5,2.5,3.0
synth_trainval_Infantcry_54.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_541.wav,hungry,0.2812499999824219,2.5,2.0,2.5,4.5,4.5
synth_trainval_Infantcry_542.wav,belly_pain,0.260869565194707,3.0,2.0,2.5,1.0,3.0
synth_trainval_Infantcry_543.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_548.wav,belly_pain,0.421052631534626,4.0,1.0,0.5,2.5,1.5
synth_trainval_Infantcry_544.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_545.wav,hungry,0.44444444441152264,2.5,1.5,1.5,6.0,2.0
synth_trainval_Infantcry_546.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_55.wav,belly_pain,0.3809523809160998,4.0,3.0,1.5,2.0,0.0
synth_trainval_Infantcry_547.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_549.wav,hungry,0.3103448275648038,3.5,2.0,2.5,4.5,2.0
synth_trainval_Infantcry_555.wav,belly_pain,0.3199999999744,4.0,3.0,2.0,2.0,1.5
synth_trainval_Infantcry_550.wav,discomfort,0.29999999997,2.5,2.0,3.0,1.0,1.5
synth_trainval_Infantcry_556.wav,belly_pain,0.30769230766863903,4.0,4.0,2.5,2.0,0.5
synth_trainval_Infantcry_552.wav,belly_pain,0.3333333333015873,3.5,1.5,1.0,2.5,2.0
synth_trainval_Infantcry_551.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_553.wav,hungry,0.3199999999744,3.5,0.0,3.0,4.0,2.0
synth_trainval_Infantcry_554.wav,burping,0.2307692307514793,2.5,3.0,3.0,2.5,2.0
synth_trainval_Infantcry_558.wav,belly_pain,0.37499999996875,4.5,3.0,1.0,0.5,3.0
synth_trainval_Infantcry_559.wav,discomfort,0.34615384612721894,4.0,0.0,4.5,4.0,0.5
synth_trainval_Infantcry_557.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_560.wav,burping,0.37499999996875,4.0,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_56.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_562.wav,belly_pain,0.5833333332847223,7.0,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_561.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_565.wav,burping,0.3749999999765625,4.0,6.0,1.0,0.5,4.5
synth_trainval_Infantcry_568.wav,belly_pain,0.3199999999744,4.0,3.0,2.0,2.0,1.5
synth_trainval_Infantcry_563.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_570.wav,belly_pain,0.34374999997851563,5.5,3.0,2.5,2.0,3.0
synth_trainval_Infantcry_564.wav,hungry,0.4285714285408163,2.5,0.0,4.0,6.0,1.5
synth_trainval_Infantcry_571.wav,burping,0.2727272727024793,1.5,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_567.wav,belly_pain,0.43333333330444446,6.5,1.5,2.0,4.5,0.5
synth_trainval_Infantcry_566.wav,belly_pain,0.3225806451404787,5.0,2.5,3.0,4.5,0.5
synth_trainval_Infantcry_575.wav,burping,0.6521739129867675,1.5,7.5,0.0,0.5,2.0
synth_trainval_Infantcry_569.wav,discomfort,0.40909090905371903,4.0,0.0,4.5,2.5,0.0
synth_trainval_Infantcry_57.wav,hungry,0.29999999998,2.5,2.0,1.5,4.5,4.5
synth_trainval_Infantcry_572.wav,burping,0.4736842104764543,1.5,4.5,0.5,1.0,2.0
synth_trainval_Infantcry_573.wav,hungry,0.30769230766863903,3.5,2.5,1.0,4.0,2.0
synth_trainval_Infantcry_574.wav,hungry,0.33333333330864195,3.5,3.0,0.5,4.5,2.0
synth_trainval_Infantcry_576.wav,belly_pain,0.5384615384201183,7.0,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_577.wav,belly_pain,0.4482758620380499,6.5,2.5,0.5,4.5,0.5
synth_trainval_Infantcry_578.wav,belly_pain,0.347826086926276,4.0,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_579.wav,belly_pain,0.4074074073772291,5.5,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_581.wav,burping,0.347826086926276,3.0,4.0,2.5,2.0,0.0
synth_trainval_Infantcry_580.wav,hungry,0.44444444441152264,3.5,1.5,2.0,6.0,0.5
synth_trainval_Infantcry_58.wav,belly_pain,0.33333333330555553,4.0,3.5,1.5,1.0,2.0
synth_trainval_Infantcry_585.wav,belly_pain,0.3142857142677551,5.5,3.0,3.5,2.0,3.5
synth_trainval_Infantcry_588.wav,belly_pain,0.33333333330555553,4.0,3.0,1.0,2.0,2.0
synth_trainval_Infantcry_582.wav,belly_pain,0.3703703703429355,5.0,1.5,2.0,4.5,0.5
synth_trainval_Infantcry_583.wav,belly_pain,0.6666666666031746,7.0,1.5,0.5,1.0,0.5
synth_trainval_Infantcry_584.wav,belly_pain,0.5416666666215277,6.5,1.5,1.0,2.5,0.5
synth_trainval_Infantcry_59.wav,belly_pain,0.49999999994444444,4.5,3.0,1.0,0.5,0.0
synth_trainval_Infantcry_586.wav,hungry,0.39999999996,3.5,0.0,1.0,4.0,1.5
synth_trainval_Infantcry_591.wav,belly_pain,0.3809523809160998,4.0,3.0,1.5,2.0,0.0
synth_trainval_Infantcry_587.wav,belly_pain,0.5833333332847223,7.0,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_592.wav,burping,0.4761904761451247,1.5,5.0,2.0,0.5,1.5
synth_trainval_Infantcry_589.wav,belly_pain,0.3666666666422222,5.5,1.5,1.5,4.5,2.0
synth_trainval_Infantcry_595.wav,belly_pain,0.37499999996875,4.5,3.0,2.5,2.0,0.0
synth_trainval_Infantcry_597.wav,belly_pain,0.46666666663555556,7.0,3.0,1.0,0.5,3.5
synth_trainval_Infantcry_590.wav,hungry,0.37499999996875,2.5,2.0,1.5,4.5,1.5
synth_trainval_Infantcry_593.wav,hungry,0.2903225806264308,3.5,3.0,2.5,4.5,2.0
synth_trainval_Infantcry_594.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_596.wav,belly_pain,0.2399999999808,3.0,3.0,2.5,1.0,3.0
synth_trainval_Infantcry_601.wav,belly_pain,0.3666666666422222,5.5,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_598.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_599.wav,belly_pain,0.4230769230443787,5.5,2.5,2.0,2.5,0.5
synth_trainval_Infantcry_604.wav,burping,0.36363636360330576,2.5,4.0,1.0,2.0,1.5
synth_trainval_Infantcry_60.wav,hungry,0.29999999998,2.5,3.0,1.5,4.5,3.5
synth_trainval_Infantcry_600.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_602.wav,belly_pain,0.31578947365096954,3.0,0.0,2.5,2.5,1.5
synth_trainval_Infantcry_603.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_608.wav,belly_pain,0.6666666666031746,7.0,3.0,0.0,0.5,0.0
synth_trainval_Infantcry_610.wav,belly_pain,0.3666666666422222,5.5,3.0,1.5,2.0,3.0
synth_trainval_Infantcry_607.wav,tired,0.32142857140561226,3.0,3.0,2.5,1.0,4.5
synth_trainval_Infantcry_605.wav,belly_pain,0.347826086926276,4.0,2.5,0.5,2.5,2.0
synth_trainval_Infantcry_606.wav,burping,0.33333333330864195,3.5,4.5,1.0,2.5,2.0
synth_trainval_Infantcry_611.wav,belly_pain,0.33333333330555553,4.0,3.0,1.5,2.0,1.5
synth_trainval_Infantcry_613.wav,belly_pain,0.3333333332962963,3.0,3.0,2.5,0.5,0.0
synth_trainval_Infantcry_609.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_61.wav,burping,0.2727272727107438,3.5,4.5,0.5,4.5,3.5
synth_trainval_Infantcry_617.wav,belly_pain,0.5833333332847223,7.0,3.0,1.0,0.5,0.5
synth_trainval_Infantcry_619.wav,belly_pain,0.3666666666422222,5.5,1.0,3.0,2.5,3.0
synth_trainval_Infantcry_612.wav,hungry,0.34615384612721894,2.5,2.0,2.5,4.5,1.5
synth_trainval_Infantcry_614.wav,burping,0.2727272727107438,2.5,4.5,1.5,4.5,3.5
synth_trainval_Infantcry_615.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_616.wav,belly_pain,0.29999999997,3.0,2.0,2.5,1.0,1.5
synth_trainval_Infantcry_620.wav,burping,0.3846153845857988,4.0,5.0,2.0,0.5,1.5
synth_trainval_Infantcry_618.wav,belly_pain,0.3043478260604915,3.5,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_62.wav,belly_pain,0.608695652120983,7.0,2.5,0.5,1.0,0.5
synth_trainval_Infantcry_621.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_626.wav,burping,0.43478260865784496,2.5,5.0,2.0,0.5,1.5
synth_trainval_Infantcry_622.wav,belly_pain,0.3846153845857988,5.0,2.5,2.5,2.5,0.5
synth_trainval_Infantcry_623.wav,belly_pain,0.49999999996153843,6.5,2.5,1.0,2.5,0.5
synth_trainval_Infantcry_625.wav,belly_pain,0.5833333332847223,7.0,2.5,1.0,1.0,0.5
synth_trainval_Infantcry_624.wav,hungry,0.3749999999765625,5.0,1.5,3.0,6.0,0.5
synth_trainval_Infantcry_631.wav,belly_pain,0.3809523809160998,4.0,3.0,0.0,2.0,1.5
synth_trainval_Infantcry_632.wav,burping,0.5714285713469388,1.5,4.0,1.0,0.5,0.0
synth_trainval_Infantcry_627.wav,belly_pain,0.4782608695236295,5.5,2.5,2.0,1.0,0.5
synth_trainval_Infantcry_634.wav,belly_pain,0.4736842104764543,4.5,3.0,1.0,0.5,0.5
